source,line,alarm_key,message,classification,alarm_occurrences,alarm_occurrences_linked_to_stop,alarm_occurrence_stop_association_pct,attributed_zone_stops,attributed_zone_stop_minutes,average_zone_stop_minutes,same_zone_pct,average_alarm_to_stop_seconds,average_confidence_score
3GT,TAM06,P0_271PRS_FAIL,Z2B : 271PRS Sensor fail,UNCLASSIFIED,97,1,1.031,1,9,9,100,215.72,2
3GT,TAM06,P6_4014PRSFAIL1,Z4B : 4014PRS fail to be ON,UNCLASSIFIED,6,1,16.667,1,9,9,0,-18.94,1
3GT,TAM06,P6_JAM_4015PRS,Z4B : 4012CL fail to transfer to 4015PRS,UNCLASSIFIED,20,1,5,1,9,9,100,102.59,2
3GT,TAM06,P6_4020CL_ERR_1,Z4B : 4020CL Fail to Extend,LONG_DURATION,10,1,10,1,9,9,100,117.39,2
3GT,TAM07,P6_DI1_TMP_HIHI,Z4B : Tower#1 water temp. exceeds hi-hi limit,UNCLASSIFIED,4,1,25,1,9,9,100,-3.11,2
3GT,TAM07,P1_305PRS_FAIL,Z3  : 305PRS Sensor fail,LONG_DURATION,11,1,9.091,1,9,9,100,79.58,2
3GT,TAM07,P6_4004SRV_ERR_1,Z4B : 4004SRV Fail to move,UNCLASSIFIED,12,1,8.333,1,9,9,100,244.75,2
3GT,TAM07,P1_404CL_ERR_1,Z4  : 404CL Fail to EXTEND  (FC rej@FC out),UNCLASSIFIED,2,1,50,1,9,9,100,93.24,2
3GT,TAM07,P7_554CL_ERR_2,Z5B : 554CL Fail to retract (Walking beam),UNCLASSIFIED,32,1,3.125,1,9,9,0,96.1,1
3GT,TAM09,P2_CM_528PRS_ERR,Z5B : Missing puck at rtrn buffer out (528PRS),UNCLASSIFIED,21,1,4.762,1,9,9,100,241.03,2
3GT,TAM09,P2_506CL_ERR_2,Z5B : 506CL Fail to Retract (Pre-Dose),UNCLASSIFIED,31,1,3.226,1,9,9,100,88.82,2
3GT,TAM09,P3_603PHS_MISS,Z6  : 603PHS Array missing (Check jam or sensor),STOP_ALARM_CANDIDATE,10,1,10,1,9,9,100,115.77,3
3GT,TAM10,P3_812MTR_HFail,Z08:  812MTR - Home Fail,UNCLASSIFIED,13,1,7.692,1,9,9,0,149.44,1
3GT,TAM10,P3_CTN_JAM_HOPR,Z8  : 861PRS Carton jam underneath the hopper,STOP_ALARM_CANDIDATE,3,1,33.333,1,9,9,0,68.05,2
3GT,TAM10,P0_256CL_ERR_2,Z2B : 256CL Fail to RETRACT (Xfr@FC ret cnv),UNCLASSIFIED,22,1,4.545,1,9,9,0,-27.07,1
3GT,TAM17,P3_807PHS4_MISS,Z8  : 807PHS-4 Array missing (Check jam or sensor),STOP_ALARM_CANDIDATE,53,1,1.887,1,9,9,0,68.66,2
3GT,TAM17,P1_420PRS_FAIL1,Z4  : 420PRS fail to be ON,LONG_DURATION,49,1,2.041,1,9,9,100,-3.46,2
3GT,TAM17,P3_607PHS5_MISS,Z6  : 607PHS-5 3 consecutive array missing,UNCLASSIFIED,17,1,5.882,1,9,9,100,114.9,2
3GT,TAM18,P1_401SRV_ERR_5,Z4  : 401SRV Over drive     (Hyd buf outlet),UNCLASSIFIED,6,1,16.667,1,9,9,100,17.49,2
3GT,TAM18,P7_552CL_ERR_2,Z5B : 552CL Fail to retract (3 array xfer),UNCLASSIFIED,73,1,1.37,1,9,9,100,-37.69,2
3GT,TAM18,P3_862PHS_MISS,Z8  : 862PHS Carton missing (Check jam or sensor),STOP_ALARM_CANDIDATE,14,1,7.143,1,9,9,0,-17,2
3GT,TAM18,P2_583CL_ERR_1,Z5B : 583CL Fail To extend  (ALI outlet),UNCLASSIFIED,4,1,25,1,9,9,0,-20.66,1
3GT,TAM18,P0_247PRS_FAIL,Z2B : 247PRS Sensor fail (Plt xfer to pheat),UNCLASSIFIED,26,1,3.846,1,9,9,0,64.92,1
3GT,TAM18,P6_ALM1_SE_PEL,Z4B : Sump enc. PEL exceeds alarm level       (L1),UNCLASSIFIED,3,1,33.333,1,9,9,100,111.22,2
3GT,TAM20,P1_420PRS_FAIL1,Z4  : 420PRS fail to be ON,UNCLASSIFIED,42,1,2.381,1,9,9,0,95.3,1
3GT,TAM21,L21_HMI2_SQLConnect.HMIVersionError,DLL Version Error. Check Versions PLC InTouch page on HMI2,UNCLASSIFIED,5,1,20,1,9,9,0,-10.38,1
3GT,TAM21,L21_P1_0400VAC_02.stat.Ftc,P1_0400VAC_02 Fail to Close,CASCADE_SYMPTOM_CANDIDATE,3826,1,0.026,1,9,9,0,3.36,1
3GT,TAM21,L21_P1_0224PRS.Alarm1,Z02B : 224PRS Sensor fail to be on,UNCLASSIFIED,1,1,100,1,9,9,0,19.5,1
3GT,TAM21,L21_P1_Z02B_Alarm.Mtr211_1_Fault,Z02B : 211MTR-1 fault monomer dosing,UNCLASSIFIED,35,1,2.857,1,9,9,0,162.97,1
3GT,TAM21,L21_P3_Z05B_Alarms.a.FMD_CarrierID_NoResult,FMD No results information for Carrier ID,UNCLASSIFIED,18,1,5.556,1,9,9,0,88.83,1
3GT,TAM21,L21_P3_Z05B_Alarms.a.FMD_HeartbeatLoss,FMD Heartbeat loss between AB Driver and FMD system,UNCLASSIFIED,21,1,4.762,1,9,9,0,0.99,1
3GT,TAM21,L21_P4_0619PHS.Alarm2,Z06 : 619PHS Array missing (Check jam or sensor),STOP_ALARM_CANDIDATE,7,1,14.286,1,9,9,100,66.15,3
3GT,TAM22,L22_P3_Z05B_Alarm.Id512_No_Read,Z05B : 512IDR No Read,CASCADE_SYMPTOM_CANDIDATE,362,1,0.276,1,9,9,100,196.77,1
3GT,TAM22,L22_P2_Z04B_Alarm.Shingle_Detect2,Z04B : FC shingle stage at after FC xfer station. -2nd row,UNCLASSIFIED,66,1,1.515,1,9,9,100,85.2,2
3GT,TAM22,L22_P1_Z04A_Warning.IDR400_1_Mismatch,Z04A : IDR400_1 Data mismatch,WARNING|CASCADE_SYMPTOM_CANDIDATE,657,1,0.152,1,9,9,100,260.58,1
3GT,TAM22,L22_P3_0528PRS.Alarm1,Z05B : 528PRS Puck not detect,UNCLASSIFIED,35,1,2.857,1,9,9,0,9.95,1
3GT,TAM22,L22_P3_0543PHS.Alarm1,Z05B : 543PHS Product array not detect,UNCLASSIFIED,19,1,5.263,1,9,9,100,157.29,2
3GT,TAM22,L22_P3_Z05B_Alarm.VAC0511_4_Error,Z05B : 511vac4 array vacuum fault at 513SRV,UNCLASSIFIED,30,1,3.333,1,9,9,0,-59.73,1
3GT,TAM23,L23_P4_Camera3.Alarm_06,Camera3 Cognex Set Integer command failure,UNCLASSIFIED,32,1,3.125,1,9,9,0,-3.92,1
FLEX,TAM24,[00G3_K042]Program:UN10_Standard.ALMD_10G6_B515GLS,Z10 Guard Door Open =10G6_B515GLS,DOOR_OR_GUARD|OPERATOR_INITIATED_FLEX|STOP_ALARM_CANDIDATE|CASCADE_SYMPTOM_CANDIDATE,307,1,0.326,1,9,9,0,-29.78,2
FLEX,TAM25,[00G3_K002]Program:EM0250_WalkingBeam.ALMD_Shingle_Pallet_Loc01,EM0250 Consecutive Shingle Pallet at Tween Location 1,UNCLASSIFIED,14,1,7.143,1,9,9,0,67.84,1
FLEX,TAM25,[00G3_K002]Program:EM0312_Demold.ALMD_Consec_Miss_DM_Btm3,EM0312 Consecutive Miss demold M013CL,ROOT_CAUSE_CANDIDATE,49,1,2.041,1,9,9,0,-34.85,1
FLEX,TAM25,[04G3_K002]Program:EM0430_Elevator3.ALMD_B004PRS_OffFail,EM0430 B004PRS Elevator #3 Stage presence (bottom) off fail,ROOT_CAUSE_CANDIDATE,65,1,1.538,1,9,9,0,-12.52,2
FLEX,TAM26,[04G3_K002]Program:EM0422_Tower1_Extraction.ALMD_Ext_Flow_Detected,EM0422 Tower #1 Extraction flow detected even as valve closed,ROOT_CAUSE_CANDIDATE,58,1,1.724,1,9,9,0,22.13,2
FLEX,TAM26,[00G3_K042]Program:UN08_Standard.ALMD_08G6_B502GLS,Z08 Guard Door Open =08G6_B502GLS,DOOR_OR_GUARD|OPERATOR_INITIATED_FLEX|STOP_ALARM_CANDIDATE|CASCADE_SYMPTOM_CANDIDATE,167,1,0.599,1,9,9,0,167.94,2
FLEX,TAM28,[00G3_K002]Program:EM0312_Demold.ALMD_IR_Heat_Fail,EM0312 IR Heater Fail (Heating too long),UNCLASSIFIED,14,1,7.143,1,9,9,0,99.66,1
FLEX,TAM28,[00G3_K042]Program:UN05_Standard.ALMD_05G6_B003GLS_LCK,Z05 Guard Switch Lock Solenoid Feedback Error =05BG6_B003GLS,DOOR_OR_GUARD|GUARD_SYSTEM_FAULT,63,1,1.587,1,9,9,100,222.42,2
FLEX,TAM29,[09G3_K002]Program:EM0913_Slider_B.ALMD_CTM_B_Not_Auto,EM0912 CTM (B) Alarm: CTM (B) Not Auto Error,CASCADE_SYMPTOM_CANDIDATE,270,1,0.37,1,9,9,0,295.91,1
FLEX,TAM29,[00G3_K022]Program:EM0514_DI_Removal_Inlet.ALMD_ALI_System_Not_Ready,EM0514 ALI system Not Ready,STOP_ALARM_CANDIDATE,8,1,12.5,1,9,9,0,26.73,2
FLEX,TAM29,[00G3_K022]Program:EM0540_Heat_Seal_Infeed.ALMD_MMLS_TCLL_OffFail,EM0540 MMLS TCLL Sensor Off Fail (Still On),UNCLASSIFIED,39,1,2.564,1,9,9,0,6.57,1
FLEX,TAM31,[00G3_K502]Program:EM10G0_Power_supply_AC.ALMD_K502CTL_EStopCondition,EM10G0 K502CTL E-Stop condition,STOP_ALARM_CANDIDATE|CASCADE_SYMPTOM_CANDIDATE,1926,1,0.052,1,9,9,0,289.9,1
FLEX,TAM31,[00G3_K042]Program:UN06_Standard.ALMD_06G6_B503GLS,Z06 Guard Door Open =06G6_B503GLS,DOOR_OR_GUARD|OPERATOR_INITIATED_FLEX|STOP_ALARM_CANDIDATE,23,1,4.348,1,9,9,0,-47.22,2
3GT,TAM01,P1_SHINGL_HD_ER,Z4  : FC shingle check head incorrect position,LONG_DURATION,6,1,16.667,1,8,8,100,271.25,2
3GT,TAM01,P2_583CL_ERR_2,Z5B : 583CL Fail To retract (ALI outlet),UNCLASSIFIED,1,1,100,1,8,8,100,283.4,2
3GT,TAM01,P2_588CL_ERR_1,Z5B : 588CL-1 Fail To extend (good/bad),UNCLASSIFIED,7,1,14.286,1,8,8,0,147.18,1
3GT,TAM01,P1_23PS_ERROR_Z3,Z2-3: 23PS Air pressure low,UNCLASSIFIED,43,1,2.326,1,8,8,100,223.63,2
3GT,TAM01,P0_IDC_FAILED_Z2,PLC0: ID controller failed,LONG_DURATION,48,1,2.083,1,8,8,0,64.1,1
3GT,TAM01,PSS2_Z7_ZSTOP_Z8,PSS2: Adjacent zone stop received from Zone07,STOP_ALARM_CANDIDATE,17,1,5.882,1,8,8,0,98.44,2
3GT,TAM01,P3_600BCR_TOUT,Z6  : 600BCR Communication time out failure,STOP_ALARM_CANDIDATE,1,1,100,1,8,8,100,199.17,3
3GT,TAM01,P3_61PS_ERROR,Z6  : 61PS Pressure low,LONG_DURATION,45,1,2.222,1,8,8,100,61.5,2
3GT,TAM02,P3_1000PHSUKNOW,Z10 : 1000PHS Carton jam (Remove carton),STOP_ALARM_CANDIDATE,51,1,1.961,1,8,8,0,43.87,2
3GT,TAM02,P2_553PHS_OF_ER,Z5AB: 553PHS still ON,UNCLASSIFIED,15,1,6.667,1,8,8,0,-23.84,1
3GT,TAM02,P2_525PRS_OF_ER,Z5B : 525PRS still ON,UNCLASSIFIED,39,1,2.564,1,8,8,100,80.43,2
3GT,TAM02,P6_IVEK_FAULT,Z4B : IVEK FAULT (DBE dosing),LONG_DURATION,98,1,1.02,1,8,8,100,296.67,2
3GT,TAM05,P7_CHUCK_OPEN,Z5C : Foil bobbin chuck open,CASCADE_SYMPTOM_CANDIDATE,102,1,0.98,1,8,8,0,7,1
3GT,TAM05,P0_216SRV_ERR_9,Z2B : 216SRV Servo pack is abnormal (Prec entrance,UNCLASSIFIED,15,1,6.667,1,8,8,0,182.86,1
3GT,TAM05,P3_HMI1_ComlLoss,Z8  : Unable to Communicate with HMI #1,UNCLASSIFIED,9,1,11.111,1,8,8,0,-20.65,1
3GT,TAM05,P2_513CL_ERR_1,Z5B : 513CL Fail to extend  (Lens xfer inlet),UNCLASSIFIED,3,1,33.333,1,8,8,100,3.15,2
3GT,TAM05,P2_520CL_ERR_1,Z5B : 520CL Fail to EXTEND,UNCLASSIFIED,7,1,14.286,1,8,8,0,-35.4,1
3GT,TAM05,P2_514ID_NOREAD,Z5B : 514IDR no read,UNCLASSIFIED,25,1,4,1,8,8,0,78.07,1
3GT,TAM05,P6_Z04B_ALM_MTR4010_02_Error,Z04B : 4010MTR-2 IVEK Motor error (DBE dose),UNCLASSIFIED,74,1,1.351,1,8,8,0,11.61,1
3GT,TAM05,P2_517CL_ERR_1,Z5B : 517CL Fail to EXTEND (Guard Shutter),DOOR_OR_GUARD,10,1,10,1,8,8,0,57.6,1
3GT,TAM05,P0_22PS_ERR,Z2B : 22PS Air pressure Low,UNCLASSIFIED,32,1,3.125,1,8,8,100,85.37,2
3GT,TAM06,P2_574CL_ERR_2,Z5AB: 574CL Fail To retract (Rtrn buff out),UNCLASSIFIED,11,1,9.091,1,8,8,100,31.88,2
3GT,TAM06,P6_4015PRSFAIL1,Z4B : 4015PRS fail to be ON,UNCLASSIFIED,13,1,7.692,1,8,8,100,297,2
3GT,TAM06,P3_864PHS_MISS,Z8  : 864PHS Carton missing (Check jam or sensor),STOP_ALARM_CANDIDATE,28,1,3.571,1,8,8,0,134.75,2
3GT,TAM06,P3_603PHS_MISS,Z6  : 603PHS Array missing (Check jam or sensor),STOP_ALARM_CANDIDATE,24,1,4.167,1,8,8,100,259.79,3
3GT,TAM07,P2_517SRV_ERR_7,Z5B : 517SRV Lag error      (Lens xfer),UNCLASSIFIED,17,1,5.882,1,8,8,0,26.59,1
3GT,TAM07,P3_805CL_ERR_1,Z8  : 805CL Fail to extend (Array side guide),ROOT_CAUSE_CANDIDATE,45,1,2.222,1,8,8,0,53.85,2
3GT,TAM07,P3_615MAG_FAIL,Z8  : 615M MC feedback error (Zone08 Motor),CASCADE_SYMPTOM_CANDIDATE,946,1,0.106,1,8,8,0,-46.09,1
3GT,TAM07,P6_4010MTR_ERR2,Z4B : 4010MTR-2 fault DBE dosing,LONG_DURATION,46,1,2.174,1,8,8,100,144.91,2
3GT,TAM07,P6_4006CL_ERR_1,Z4B : 4006CL Fail to Extend,UNCLASSIFIED,14,1,7.143,1,8,8,100,92,2
3GT,TAM07,P2_RBT_home_ERR,Z5A : Mitsubishi robot couldn't Home (chk Cube/Yushin),UNCLASSIFIED,34,1,2.941,1,8,8,100,22.62,2
3GT,TAM09,P7_529JAM_ERR,"Z5B : Missing array at 531,532PHS",UNCLASSIFIED,62,1,1.613,1,8,8,100,6.34,2
3GT,TAM09,P3_619PHS_UKNOW,Z6  : 619PHS Unknown array detected (Remove array),UNCLASSIFIED,2,1,50,1,8,8,100,255.82,2
3GT,TAM09,P8_CW_NOT_RUN,Z10 : Check weigher is not running,STOP_ALARM_CANDIDATE|LONG_DURATION,33,1,3.03,1,8,8,0,-13.52,2
3GT,TAM09,P2_512CL_ERR_1,Z5B : 512CL Fail to extend  (Lens xfer inlet),UNCLASSIFIED,2,1,50,1,8,8,100,72.02,2
3GT,TAM09,P8_1001BCR_TO,Z10 : 1001BCR Communication time out failure,STOP_ALARM_CANDIDATE,12,1,8.333,1,8,8,0,5.6,2
3GT,TAM09,P0_22PS_ERR,Z2B : 22PS Air pressure Low,UNCLASSIFIED,35,1,2.857,1,8,8,100,1.18,2
3GT,TAM10,P2_517SRV_ERR_7,Z5B : 517SRV Lag error      (Lens xfer),UNCLASSIFIED,49,1,2.041,1,8,8,0,-17.29,1
3GT,TAM10,P1_406CL_ERR_1,Z4  : 406CL Fail to EXTEND  (Plt xfer1@Junct),UNCLASSIFIED,1,1,100,1,8,8,100,60.79,2
3GT,TAM10,P0_Zone02B_NoMove,Z2B : Zone02B not moving...,UNCLASSIFIED,33,1,3.03,1,8,8,0,-32.21,1
3GT,TAM10,P2_CMM_512ID,Z5B : Consecutive 512IDR mismatch,UNCLASSIFIED,9,1,11.111,1,8,8,100,67.86,2
3GT,TAM17,P3_605PRS_3_FAIL,Z6  : 605PRS-3 Sensor fail (Still off),UNCLASSIFIED,3,1,33.333,1,8,8,100,95.62,2
3GT,TAM17,P17_P2_Comm_Error,Zone05BP2:P17 Ethernet Comm error to PLC 2,ROOT_CAUSE_CANDIDATE,124,1,0.806,1,8,8,0,-57.59,1
3GT,TAM17,P6_JAM_4010PRS,Z4B : 4005CL fail to transfer to 4010PRS,UNCLASSIFIED,4,1,25,1,8,8,100,218.21,2
3GT,TAM18,P1_400_2MIS_ERR,Z4  : 3 Consective Detection 400ID2 Data Mismatch,UNCLASSIFIED,80,1,1.25,1,8,8,100,-0.71,2
3GT,TAM18,P6_ALM1_T1DRAIN,Z4B : Tower#1 drain high high level         (L1),LONG_DURATION,7,1,14.286,1,8,8,100,71.71,2
3GT,TAM18,P6_4005SRV_ERR_1,Z4B : 4005SRV Fail to move,UNCLASSIFIED,5,1,20,1,8,8,100,8.07,2
3GT,TAM18,P3_CHUCK_OVERLD1,Z6  : 605PRS Chuck overload (Make sure remove ack),CASCADE_SYMPTOM_CANDIDATE,267,1,0.375,1,8,8,100,74.29,2
3GT,TAM18,P1_4222CL_ERR_2,Z4  : 422CL-2 Fail to RETRACT(FC xfer X2),CASCADE_SYMPTOM_CANDIDATE,114,1,0.877,1,8,8,0,254.31,1
3GT,TAM18,P2_526PRS_ON_ER,Z5B : 526PRS Puck not detect,UNCLASSIFIED,5,1,20,1,8,8,100,-47.49,2
3GT,TAM18,P6_ALM1_I_DRAIN,Z4B : Tower#2 drain high high level         (L1),LONG_DURATION,7,1,14.286,1,8,8,100,72.47,2
3GT,TAM20,P3_619CL_ERR_1,Z6  : 619CL Fail to extend (Stacked Tray Hold),UNCLASSIFIED,11,1,9.091,1,8,8,100,166.17,2
3GT,TAM20,P3_CW_COM_TOUT,Z10 : Check weigher communication time out,STOP_ALARM_CANDIDATE|LONG_DURATION,10,1,10,1,8,8,0,119.14,2
3GT,TAM21,L21_P2_0435PRS.Alarm1,Z04B : 435PRS Sensor fail to be on,LONG_DURATION,13,1,7.692,1,8,8,0,-9.24,1
3GT,TAM21,L21_P3_Z05B_Warning.IDR512_Mismatch,Z05B : 512IDR mismatch,WARNING,6,1,16.667,1,8,8,0,142.84,1
3GT,TAM21,L21_P3_0588CL.stat.Ftr,P3_0588CL Fail to Retract,UNCLASSIFIED,2,1,50,1,8,8,0,99.45,1
3GT,TAM21,L21_P4_PSS02_0600GLS_02.Alarm,Zone Stop Guard SW(Z6) Feedback Error(0600GLS_02),DOOR_OR_GUARD|GUARD_SYSTEM_FAULT|STOP_ALARM_CANDIDATE,5,1,20,1,8,8,0,10.04,2
3GT,TAM21,L21_P4_0862PHS.Alarm1,Z08 : 862PHS Carton missing (Check jam or sensor),STOP_ALARM_CANDIDATE,3,1,33.333,1,8,8,0,-43.02,2
3GT,TAM21,L21_P3_Global_Alarm.Module_Error,PLC3 : Module Error Alarm,UNCLASSIFIED,4,1,25,1,8,8,0,-11.24,1
3GT,TAM21,L21_P3_0562PRS.Alarm1,Z05B : 562PRS Puck not detect,UNCLASSIFIED,23,1,4.348,1,8,8,100,21.79,2
3GT,TAM22,L22_P1_0400CL.stat.Ftr,P1_0400CL Fail to Retract,UNCLASSIFIED,2,1,50,1,8,8,0,2.09,1
3GT,TAM22,L22_P1_0404PRS.Alarm2,Z04A : 404PRS Sensor fail to be on,LONG_DURATION,5,1,20,1,8,8,100,-13.9,2
3GT,TAM22,L22_P3_HeatSeal_Clean.HMI01,"Heat Seal Stroke Count = 10486, Did you Clean Heat Seat Dies ?: Heat Seal Sensor Status = ON~Minimum time remaining to clean ~Heat",UNCLASSIFIED,29,1,3.448,1,8,8,0,16.96,1
3GT,TAM22,L22_P1_0407SRV.Fail_to_Move,P1_0407SRV Fail to Move,UNCLASSIFIED,13,1,7.692,1,8,8,0,2.89,1
3GT,TAM23,L23_P4_0601SRV.Over_Travel_Pos,P4_0601SRV Positive Over Travel,UNCLASSIFIED,8,1,12.5,1,8,8,0,64.3,1
FLEX,TAM24,[00G3_K042]Program:UN05_Standard.ALMD_05G6_B008GLS,Z05 Under Guard Door Open =05G6_B008GLS,DOOR_OR_GUARD|OPERATOR_INITIATED_FLEX|STOP_ALARM_CANDIDATE|CASCADE_SYMPTOM_CANDIDATE|LONG_DURATION,100,1,1,1,8,8,100,298.4,3
FLEX,TAM25,[00G3_K502]Program:EM1011_Carton_Magazine.ALMD_B507PHS_OverHeight,EM1011 B507PHS Over Height,ROOT_CAUSE_CANDIDATE,46,1,2.174,1,8,8,0,62.08,2
FLEX,TAM25,[00G3_K042]Program:UN01_Standard.ALMD_01G6_B006GLS,Z01 Guard Door Open =01G6+MA-B006GLS,DOOR_OR_GUARD|OPERATOR_INITIATED_FLEX|STOP_ALARM_CANDIDATE|LONG_DURATION,21,1,4.762,1,8,8,100,-2.2,3
FLEX,TAM26,[00G3_K022]Program:EM0564_Foil_Feed_Die_Cut.ALMD_FoilFeed2_LatchOpen,EM0564 B001LS: Foil Feed #2 Latch Open,LONG_DURATION,13,1,7.692,1,8,8,0,74.52,1
FLEX,TAM26,[00G3_K002]Program:EM0364_FC_Detection.ALMD_FC_Detection,EM0364 FC is remaining on Stage at FC Detect station,ROOT_CAUSE_CANDIDATE,479,1,0.209,1,8,8,0,56.17,2
FLEX,TAM26,[00G3_K502]Program:EM0800_Zone.ALMD_IncompleteCycleStop,EM0800 Cycle stop is not completed,STOP_ALARM_CANDIDATE,12,1,8.333,1,8,8,0,98.16,2
FLEX,TAM27,[00G3_K022]Program:EM0526_Return_Buffer.ALMD_T001SVP_Driver_Fault,EM0526 T001SVP Empty I-Tray Pusher  Driver fault,STOP_ALARM_CANDIDATE,12,1,8.333,1,8,8,0,-14.97,2
FLEX,TAM28,[04G3_K022]Program:UN04_Standard.ALMD_04G6_B022GLS,Z04 BOTTOM GUARD DOOR OPEN (=04G6_B022GLS),DOOR_OR_GUARD|OPERATOR_INITIATED_FLEX|STOP_ALARM_CANDIDATE|LONG_DURATION,5,1,20,1,8,8,0,149.6,2
FLEX,TAM29,[00G3_K042]Program:UN02_Standard.ALMD_02G6_B015GLS,Z02 Under Guard Door Open =02G6_B015GLS,DOOR_OR_GUARD|OPERATOR_INITIATED_FLEX|STOP_ALARM_CANDIDATE|LONG_DURATION,4,1,25,1,8,8,0,50.03,3
FLEX,TAM29,[00G3_K002]Program:EM02G4_Operator_Interface.ALMD_S002PBL_Actuated,EM02G4 S002PBL ZONE STOP #2,STOP_ALARM_CANDIDATE|LONG_DURATION,30,1,3.333,1,8,8,0,-24.84,2
3GT,TAM01,P3_801PHS_MISS,Z8  : 801PHS Array missing (Check jam or sensor),STOP_ALARM_CANDIDATE,3,1,33.333,1,7,7,0,-21.4,2
3GT,TAM01,P3_CW_NOT_RUN,Z10 : Check weigher is not running,STOP_ALARM_CANDIDATE|CASCADE_SYMPTOM_CANDIDATE,119,1,0.84,1,7,7,0,201.14,1
3GT,TAM01,P1_31PS_ERROR,Z3-4: 31PS Air pressure low,UNCLASSIFIED,43,1,2.326,1,7,7,100,161.52,2
3GT,TAM01,P2_517SRV_ERR_7,Z5B : 517SRV Lag error      (Lens xfer),UNCLASSIFIED,6,1,16.667,1,7,7,0,5.08,1
3GT,TAM01,P0_247PRS_FAIL,Z2B : 247PRS Sensor fail (Plt xfer to pheat),LONG_DURATION,5,1,20,1,7,7,100,151.97,2
3GT,TAM02,P2_506CL_ERR_2,Z5B : 506CL Fail to Retract (Pre-Dose),UNCLASSIFIED,17,1,5.882,1,7,7,0,89.29,1
3GT,TAM02,P6_4019CL_ERR_2,Z4B : 4019CL Fail to Retract,UNCLASSIFIED,45,1,2.222,1,7,7,100,4.36,2
3GT,TAM02,P7_LOC_MISMATCH,"Z5B : Jam at walking beam (542,543phs)",STOP_ALARM_CANDIDATE|CASCADE_SYMPTOM_CANDIDATE,203,1,0.493,1,7,7,100,79.27,3
3GT,TAM02,P0_252CL_ERR_2,Z2B : 252CL Fail to RETRACT (Stp pin@FC ret),LONG_DURATION,5,1,20,1,7,7,0,83.82,1
3GT,TAM02,P3_NOT_EMPTY2,Z8  : 807PHS Array remaining in tray slot,UNCLASSIFIED,7,1,14.286,1,7,7,0,109.07,1
3GT,TAM05,P0_12IDC_FAULT,PLC0: IDC to 210 disconnect,CASCADE_SYMPTOM_CANDIDATE,139,1,0.719,1,7,7,0,6.39,1
3GT,TAM05,P2_565CL_ERR_2,Z5B : 565CL Fail to retract (Foil xfer),LONG_DURATION,1,1,100,1,7,7,0,16.51,1
3GT,TAM05,P0_217SRV_ERR_9,Z2B : 217SRV Servo pack is abnormal (Cure loading),UNCLASSIFIED,14,1,7.143,1,7,7,100,295.4,2
3GT,TAM05,P8_1014CL_ERR_1,Z10 : 1014CL Fail to extend (Sleeve stopper),LONG_DURATION,2,1,50,1,7,7,0,93.3,1
3GT,TAM05,P6_Z04B_4018CL_stat_Fte,Z04B : 4018CL fail to Extend,UNCLASSIFIED,2,1,50,1,7,7,0,18.71,1
3GT,TAM05,P6_Z04B_ALM_Prs4019_OnFail,Z04B : 4019PRS Sensor fail to be on,UNCLASSIFIED,1,1,100,1,7,7,0,-15.28,1
3GT,TAM05,P1_454PRS_FAIL1,Z4  : 454PRS fail to be ON,UNCLASSIFIED,8,1,12.5,1,7,7,0,38.03,1
3GT,TAM05,P2_565MAG_FAIL_Z4,Z45B : Contactor failure 565M,UNCLASSIFIED,11,1,9.091,1,7,7,100,125.26,2
3GT,TAM06,P1_401SRV_ERR_7,Z4  : 401SRV Lag error      (Hyd buf outlet),UNCLASSIFIED,14,1,7.143,1,7,7,100,97.18,2
3GT,TAM06,P3_SBM_Ld_Alarm,Z06:  Sterilizer Rack Failed to Enter the Sterilizer.,UNCLASSIFIED,24,1,4.167,1,7,7,100,97.17,2
3GT,TAM06,P3_Cam3_Offline,Z8: Camera #3 - Offline,UNCLASSIFIED,15,1,6.667,1,7,7,0,-15.39,1
3GT,TAM06,P1_307PRS_FAIL,Z3  : 307PRS Sensor fail,UNCLASSIFIED,9,1,11.111,1,7,7,100,195.05,2
3GT,TAM06,P1_400_1MIS_ERR,Z4  : 3 Consective Detection 400ID1 Data Mismatch,UNCLASSIFIED,34,1,2.941,1,7,7,100,118.54,2
3GT,TAM06,P0_259CL_ERR_1,Z2B : 259CL Fail to EXTEND  (FC ret shuffle),UNCLASSIFIED,4,1,25,1,7,7,100,94.96,2
3GT,TAM06,P0_Z2_210SRV_GrdOpen,Z02B: 210SRV Guard Open,DOOR_OR_GUARD|POSSIBLE_OPERATOR_ACCESS_LEGACY|STOP_ALARM_CANDIDATE|NUISANCE_CHATTER_CANDIDATE|CASCADE_SYMPTOM_CANDIDATE,533,1,0.188,1,7,7,100,296.93,1
3GT,TAM06,P1_301SRV_ERR_7,Z3  : 301SRV Lag error      (ALI plt xfer),UNCLASSIFIED,2,1,50,1,7,7,100,127.32,2
3GT,TAM06,P6_4003SRV_ERR_5,Z4B : 4003SRV Over drive,UNCLASSIFIED,1,1,100,1,7,7,100,-26.44,2
3GT,TAM07,P2_527PHS2_OF_ER,Z5B : 527PHS-2 still ON,UNCLASSIFIED,6,1,16.667,1,7,7,0,-1.4,1
3GT,TAM07,P7_NO_FOIL,Z5C : No foil         (->Check foil reel),UNCLASSIFIED,62,1,1.613,1,7,7,0,118.86,1
